Date,Term,Value
2013-01-23,91,0.0066102282775538646
2013-01-23,122,0.006594852637101429
2013-01-23,152,0.0065810727453289065
2013-01-23,182,0.006568292897624245
2013-01-23,213,0.006556100993202075
2013-01-23,243,0.006552488097607999
2013-01-23,273,0.0065761683431449554
2013-01-23,304,0.0065908414177843185
2013-01-23,335,0.006607234225822897
2013-01-23,365,0.006634217584724138
2013-01-23,395,0.006661704655005906
2013-01-23,425,0.006688645394095011
2013-01-23,456,0.006717721216984665
2013-01-23,486,0.00674837251026701
2013-01-23,516,0.0067824870740541545
2013-01-23,547,0.006822186101058127
2013-01-23,577,0.0068653564248814395
2013-01-23,607,0.006912961196072315
2013-01-23,638,0.006966468003211735
2013-01-23,668,0.00702215264951476
2013-01-23,698,0.007081455883461807
2013-01-23,730,0.007148496121351772
2013-01-23,1095,0.008152903771290526
2013-01-23,1460,0.009554363559869633
2013-01-23,1825,0.011291544479507726
2013-01-23,2190,0.013128257263961204
2013-01-23,2555,0.015050212435612068
2013-01-23,2920,0.016957715236191967
2013-01-23,3285,0.018800210746776534
2013-01-23,3650,0.020531028522699907
2013-01-23,4380,0.023454931941475025
2013-01-23,5475,0.026707418962265903
2013-01-23,7300,0.03011152445928854
2013-01-23,9125,0.03197720530638923
2013-01-23,10950,0.03277813819573597
2013-01-23,14600,0.03375881820596299
2013-01-23,18250,0.03370743099644865
2013-01-24,0,0.0066331578590600754
2013-01-24,1,0.006632974290502614
2013-01-24,2,0.006632422851835574
2013-01-24,7,0.006627130082349834
2013-01-24,14,0.006637454869995605
2013-01-24,30,0.006637095247952803
2013-01-24,61,0.006614307947941258
2013-01-24,91,0.006590632876588827
2013-01-24,122,0.006568283753860167
